subject,open,lineno,DOC,experience-based,statistics-based,tuning machine
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/models/files/abstractfile.py,81,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/models/files/abstractfileblob.py,51,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/debug_files/artifact_bundles.py,313,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/receivers/core.py,36,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/receivers/stats.py,23,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/receivers/analytics.py,7,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/eventstore/compressor.py,18,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/search/snuba/backend.py,261,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/search/events/fields.py,718,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/search/events/datasets/function_aliases.py,17,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/search/events/datasets/discover.py,1079,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/search/events/datasets/base.py,39,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/sentry_metrics/consumers/last_seen_updater.py,122,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/sentry_metrics/indexer/base.py,381,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/sentry_metrics/indexer/base.py,409,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/sentry_metrics/indexer/base.py,422,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/discord/actions/issue_alert/notification.py,33,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/gitlab/client.py,164,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/pagerduty/actions/notification.py,42,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/msteams/actions/notification.py,41,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/github/issues.py,286,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/github/repository.py,64,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/opsgenie/actions/notification.py,42,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/vsts/client.py,370,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/slack/unfurl/__init__.py,43,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/slack/actions/notification.py,42,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/slack/message_builder/issues.py,202,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/aws_lambda/integration.py,286,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/aws_lambda/integration.py,376,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/integrations/aws_lambda/utils.py,398,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/native/sources.py,142,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/native/sources.py,269,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/native/sources.py,483,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/native/sources.py,615,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/native/sources.py,666,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/lang/javascript/errormapping.py,78,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/ownership/grammar.py,301,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/consumers/__init__.py,291,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/consumers/synchronized.py,127,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/consumers/synchronized.py,195,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/query.py,393,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/query.py,430,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/organization_replay_selector_index.py,62,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/organization_replay_selector_index.py,247,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/project_replay_clicks_index.py,52,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/organization_replay_index.py,62,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/project_replay_accessibility_issues.py,51,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/endpoints/organization_replay_events_meta.py,44,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/lib/event_linking.py,114,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/usecases/errors.py,21,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/usecases/query/__init__.py,270,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/replays/usecases/query/conditions/activity.py,44,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/release_health/metrics.py,244,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/release_health/metrics.py,423,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/release_health/metrics.py,1088,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/hybridcloud/rpc/services/caching/service.py,101,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/hybridcloud/apigateway/proxy.py,40,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/data_export/utils.py,12,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/data_export/processors/discover.py,79,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/data_export/processors/issues_by_tag.py,78,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/tagstore/snuba/backend.py,1165,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/models/utils.py,25,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/models/base.py,32,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/models/base.py,350,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/models/manager/base.py,260,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/postgres/schema.py,49,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/postgres/decorators.py,8,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/postgres/decorators.py,31,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/postgres/decorators.py,52,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/db/postgres/decorators.py,82,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/event_search.py,243,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/event_search.py,262,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/event_search.py,269,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/paginator.py,627,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/issue_search.py,243,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/utils.py,301,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/authentication.py,42,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/base.py,90,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/base.py,600,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/decorators.py,27,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/decorators.py,41,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_sessions.py,31,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_metrics_estimation_stats.py,153,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_spans_performance.py,154,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_spans_performance.py,232,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_spans_performance.py,316,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_release_files.py,53,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_dashboards.py,43,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_trends_v2.py,73,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events.py,205,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_agnostic_rule_conditions.py,18,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_metrics.py,193,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_stats.py,129,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/group_events.py,79,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/user_identity_config.py,24,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/artifact_lookup.py,110,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_root_cause_analysis.py,176,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/debug_files.py,223,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/debug_files.py,517,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_span_ops.py,27,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_facets.py,22,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_profiling_profile.py,164,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_trends.py,423,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_trends.py,526,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_profiling_functions.py,79,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_facets_performance.py,74,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_events_facets_performance.py,146,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_repo_path_parsing.py,56,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_missing_org_members.py,124,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/organization_missing_org_members.py,156,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_artifact_bundle_files.py,66,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/project_users.py,26,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/integrations/index.py,20,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/endpoints/integrations/organization_integrations/index.py,78,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/bases/sentryapps.py,35,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/bases/sentryapps.py,69,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/serializers/base.py,18,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/serializers/models/user_identity_config.py,69,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/serializers/models/project.py,304,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/serializers/models/project.py,918,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/serializers/rest_framework/sentry_app.py,104,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/helpers/deprecation.py,96,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/api/helpers/group_index/index.py,168,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/monkey/__init__.py,28,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/monkey/pickle.py,60,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/digests/utils.py,158,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/profiles/task.py,431,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/sessions.py,520,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/sessions.py,679,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/sessions.py,768,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics_performance.py,190,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/outcomes.py,167,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/outcomes.py,182,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/outcomes.py,419,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/sessions_v2.py,518,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/sessions_v2.py,610,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/mqb_query_transformer.py,320,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/mqb_query_transformer.py,338,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/mqb_query_transformer.py,363,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/mqb_query_transformer.py,386,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/fields/snql.py,28,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/fields/snql.py,129,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/fields/snql.py,191,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/fields/snql.py,494,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics/fields/snql.py,691,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/query_subscriptions/consumer.py,23,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics_layer/query.py,303,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics_layer/query.py,406,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/snuba/metrics_layer/query.py,632,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/relay/utils.py,23,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/backup/imports.py,71,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/backup/validate.py,25,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/backup/dependencies.py,360,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/issues/query.py,17,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/apidocs/utils.py,64,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/status_checks/base.py,35,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/class_manager.py,21,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/additional_attachment_manager.py,37,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/notifications/notify.py,30,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/new_migrations/monkey/executor.py,59,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/sig.py,65,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/__init__.py,224,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/filter_query.py,81,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/rpc.py,160,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/rpc.py,266,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/rpc.py,305,3,1,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/rpc.py,394,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/services/hybrid_cloud/organizationmember_mapping/impl.py,25,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/skips.py,23,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/skips.py,32,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/silo.py,154,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/silo.py,205,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/silo.py,322,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,484,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,551,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,595,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,781,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,1439,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/cases.py,1508,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/hybrid_cloud.py,184,2,0,0,0
sentry-master,/Users/kaziknobo/Desktop/CSE 400 Thesis/Primary Dataset/sentry-master/src/sentry/testutils/relay.py,65,2,0,0,0
